_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/adv,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
21,21,4609.0,7221.0,2612.0,5597.0,5623.0,5608.75,0.1538974791765213,-6.906040012836789e-05,0.005187945297802798,4.862296036662883e-05,0.0,2.03125,0.06818384431980637,29.347873210906982,32.8046875,116.46391677856445,5e-06,21.0,0.0,-4.30725622177124,7.9113922119140625,-22.33333396911621,-4.30725622177124,7.9113922119140625,-22.33333396911621,-0.0468507744371891,1.7851966619491577,-1.7770884037017822,-0.0468507744371891,1.7851966619491577,-1.7770884037017822,580.375,940.0,372.0,0.0,580.375,940.0,372.0,0.0,0.0,541.375,863.0,371.0,0.0,5.0516799092292786e-05,12.523524284362793,15.352704048156738,9.924485206604004,0.125,19.829821633175015,70.02454958856106,3.6993551198393106,0.0025744065642356873,26.52971465140581,0.08017445728182793,120.18037751875818,4.710070788860321e-05,0.8541814186161971,0.5912572910944018,5.7374784137189374e-05,44870.0,120.18037751875818,46.66943236323722,
22,22,4378.0,6324.0,1946.0,5188.0,5199.0,5195.125,0.15112794935703278,-1.0950355790554159e-05,0.005247430561576038,0.00014310413453131333,0.0,2.40625,0.06321559331628487,29.347873210906982,32.8046875,116.52162742614746,5e-06,22.0,0.0,-0.8417625427246094,7.5,-17.36111068725586,-0.8417625427246094,7.5,-17.36111068725586,0.015960298478603363,1.6269614696502686,-1.7782832384109497,0.015960298478603363,1.6269614696502686,-1.7782832384109497,563.7750244140625,1013.0,339.0,0.0,563.7750244140625,1013.0,339.0,0.0,0.0,475.25,618.0,350.0,0.0,4.946812987327576e-05,12.95530891418457,16.82383918762207,9.531723022460938,0.125,21.431196004152298,46.39504976384342,3.7343491036444902,0.0038039572536945343,26.376251047477126,0.0865585207939148,98.03301839902997,5.7756900787353516e-05,0.9503434882777836,0.634639470837495,9.152708678074479e-05,41561.0,98.03301839902997,52.993624850496346,
23,23,3181.0,8414.0,5233.0,5571.0,6429.0,5783.0,0.16000919044017792,-5.7208065991289776e-05,0.005982487602159381,9.363365097669885e-05,1.860119082266465e-05,2.46875,0.0669581505857691,29.347873210906982,32.8046875,116.24545669555664,5e-06,23.0,0.0,-1.3965263366699219,7.765957355499268,-16.12244987487793,-1.3965263366699219,7.765957355499268,-16.12244987487793,-0.17932528257369995,1.2830601930618286,-1.7793002128601074,-0.17932528257369995,1.2830601930618286,-1.7793002128601074,636.3499755859375,2048.0,331.0,0.02500000037252903,636.3499755859375,2048.0,331.0,0.02500000037252903,0.0,520.25,841.0,260.0,0.0,5.051121115684509e-05,16.944454193115234,34.69041442871094,8.45093059539795,0.125,39.15458653494716,63.05017636530101,3.944420028477907,0.00783998891711235,28.129962952807546,0.07951485924422741,134.37920784950256,5.542859435081482e-05,1.5382488620628254,0.6080313624590945,0.00016946197728498076,46264.0,134.37920784950256,43.03493146407476,
24,24,3949.0,6576.0,2627.0,4937.0,5095.0,5025.5,0.15375657379627228,-1.3321079313753648e-05,0.005726420195423998,-0.00018636714881949956,0.0,2.6015625,0.061744361691155755,29.347873210906982,32.8046875,116.50472450256348,5e-06,24.0,0.0,-1.706500768661499,7.333333492279053,-17.0,-1.706500768661499,7.333333492279053,-17.0,-0.08608033508062363,1.7883855104446411,-1.7826826572418213,-0.08608033508062363,1.7883855104446411,-1.7826826572418213,581.5999755859375,1339.0,295.0,0.0,581.5999755859375,1339.0,295.0,0.0,0.0,423.5,572.0,297.0,0.0,5.2167102694511414e-05,13.802938461303711,22.083187103271484,9.246721267700195,0.125,26.49684009514749,47.347465040162206,3.668497860431671,0.0023656971752643585,26.096637519076467,0.0677112452685833,103.68854312412441,5.114451050758362e-05,1.1389632090417594,0.6491054999272825,5.8842333480856594e-05,40204.0,103.68854312412441,48.46726406391909,
25,25,4577.0,9931.0,5354.0,5741.0,6875.0,6030.375,0.16374549269676208,-5.414790473878273e-05,0.004967829040833749,9.043228528753389e-05,0.0,2.07421875,0.06951827074534607,29.347873210906982,32.8046875,116.40224552154541,5e-06,25.0,0.0,0.13640658557415009,8.090909004211426,-14.426229476928711,0.13640658557415009,8.090909004211426,-14.426229476928711,-0.09539157152175903,1.2369329929351807,-1.6784138679504395,-0.09539157152175903,1.2369329929351807,-1.6784138679504395,677.4500122070312,2048.0,365.0,0.02500000037252903,677.4500122070312,2048.0,365.0,0.02500000037252903,0.0,528.625,965.0,335.0,0.0,4.975311458110809e-05,18.404935836791992,34.322391510009766,9.238999366760254,0.125,38.72257895208895,49.102929163724184,3.9129698164761066,0.007297998294234276,28.28492848202586,0.08316491730511189,120.11954644694924,6.0521066188812256e-05,1.4289829121001163,0.5863011935830247,0.00015127579740551532,48243.0,120.11954644694924,50.203111636483854,
26,26,3372.0,8000.0,4628.0,4886.0,5635.0,5052.375,0.1604767143726349,-4.559799097478279e-05,0.005790516757406295,-7.345113826886517e-05,0.0,2.4609375,0.060238569645377486,29.347873210906982,32.8046875,116.5338363647461,5e-06,26.0,0.0,2.247988224029541,6.962025165557861,-15.833333015441895,2.247988224029541,6.962025165557861,-15.833333015441895,0.06888289749622345,1.4276691675186157,-1.7825566530227661,0.06888289749622345,1.4276691675186157,-1.7825566530227661,560.9749755859375,1633.0,311.0,0.0,560.9749755859375,1633.0,311.0,0.0,0.0,449.5,845.0,253.0,0.0,4.8294663429260254e-05,15.0730619430542,26.951801300048828,8.59109878540039,0.125,31.438533283770084,53.710290087386966,3.7855862360447645,0.0034883711487054825,27.032124668359756,0.11754993908107281,116.09321994893253,7.027387619018555e-05,1.401066593153442,0.6687974632811241,8.630523141852798e-05,40419.0,116.09321994893253,43.51998335667195,
27,27,3820.0,7429.0,3609.0,4713.0,5521.0,4899.5,0.1622556746006012,-2.8397644637154217e-05,0.006174079194897786,9.923976413119817e-05,0.0,2.5,0.058970941755756213,29.347873210906982,32.8046875,116.498206615448,5e-06,27.0,0.0,1.4997915029525757,7.5,-13.60759449005127,1.4997915029525757,7.5,-13.60759449005127,-0.14119568467140198,1.0504368543624878,-1.780064582824707,-0.14119568467140198,1.0504368543624878,-1.780064582824707,546.2750244140625,2048.0,313.0,0.02500000037252903,546.2750244140625,2048.0,313.0,0.02500000037252903,0.0,433.625,965.0,296.0,0.0,5.151703953742981e-05,13.992626190185547,33.484718322753906,8.304864883422852,0.125,37.886158684268594,69.43201323784888,3.710679093375802,0.005975199863314629,26.681902838870883,0.07462209463119507,137.7996937390417,5.753710865974426e-05,1.7338409539274446,0.6807302489761936,0.00015244412346450222,39196.0,137.7996937390417,35.55523141639512,
28,28,4206.0,6242.0,2036.0,5007.0,5192.0,5035.5,0.17428871989250183,9.952764958143235e-06,0.005441411653009709,-6.219968909135787e-05,0.0,2.2265625,0.06171942905006761,29.347873210906982,32.8046875,116.54824447631836,5e-06,28.0,0.0,-2.4759645462036133,7.121212005615234,-16.639345169067383,-2.4759645462036133,7.121212005615234,-16.639345169067383,0.031063267961144447,1.7766854763031006,-1.7806841135025024,0.031063267961144447,1.7766854763031006,-1.7806841135025024,579.2249755859375,1190.0,341.0,0.0,579.2249755859375,1190.0,341.0,0.0,0.0,427.875,518.0,360.0,0.0,5.532801151275635e-05,12.599006652832031,19.646434783935547,10.3656005859375,0.125,23.852047422900796,45.8802193608135,3.6687231436371803,0.0031237490475177765,26.12139236368239,0.07381092756986618,99.60715422220528,5.51324337720871e-05,1.0294810921015494,0.6484309493516629,7.754316968319374e-05,40284.0,99.60715422220528,50.55359767398558,
29,29,3694.0,5548.0,1854.0,4677.0,4687.0,4682.125,0.1658163219690323,-6.415519863366693e-05,0.0054138122621225195,0.00010780995071399957,0.0,2.4453125,0.05718539868759981,29.347873210906982,32.8046875,116.74250030517578,5e-06,29.0,0.0,0.25867486000061035,7.338709831237793,-18.734176635742188,0.25867486000061035,7.338709831237793,-18.734176635742188,-0.008403735235333443,1.4308311939239502,-1.7646864652633667,-0.008403735235333443,1.4308311939239502,-1.7646864652633667,491.29998779296875,706.0,288.0,0.0,491.29998779296875,706.0,288.0,0.0,0.0,445.125,622.0,362.0,0.0,4.845857620239258e-05,10.157066345214844,11.748662948608398,6.3587493896484375,0.125,16.490044364705682,49.35445179976523,3.6559563633054495,0.002477215602993965,26.082859674468637,0.0719913225620985,95.66305982321501,5.0572678446769714e-05,0.8391026035368249,0.696341396120048,6.613491745185052e-05,37457.0,95.66305982321501,48.9439184639562,
30,30,3674.0,4313.0,639.0,3958.0,3963.0,3959.375,0.16115282475948334,-1.3590129092332093e-05,0.006101877056062221,0.00023007326672086492,0.0,2.6796875,0.048847949929939016,29.347873210906982,32.8046875,116.73424911499023,5e-06,30.0,0.0,3.7066268920898438,8.521126747131348,-16.64556884765625,3.7066268920898438,8.521126747131348,-16.64556884765625,0.05692810192704201,1.5021603107452393,-1.7829376459121704,0.05692810192704201,1.5021603107452393,-1.7829376459121704,443.5,621.0,310.0,0.0,443.5,621.0,310.0,0.0,0.0,348.375,414.0,294.0,0.0,5.237013101577759e-05,8.932713508605957,10.398650169372559,7.874271869659424,0.125,14.867379423230886,50.40789610892534,3.635797031223774,0.002508627250790596,25.571766516193748,0.09526441246271133,94.59147608093917,7.952563464641571e-05,0.83807099341775,0.8073170170858326,7.919896608652237e-05,31675.0,94.59147608093917,41.85762992652824,59.2261626329273
31,31,3801.0,5856.0,2055.0,4510.0,4679.0,4539.75,0.15478861331939697,-8.604584261775322e-05,0.0063666926143923774,6.676002749372856e-05,0.0,2.4375,0.05384375984186243,29.347873210906982,32.8046875,121.16756057739258,5e-06,31.0,0.0,-2.0558838844299316,7.413793087005615,-22.29166603088379,-2.0558838844299316,7.413793087005615,-22.29166603088379,-0.06251102685928345,1.251386284828186,-1.7794573307037354,-0.06251102685928345,1.251386284828186,-1.7794573307037354,496.45001220703125,948.0,277.0,0.0,496.45001220703125,948.0,277.0,0.0,0.0,411.5,578.0,302.0,0.0,5.3493306040763855e-05,11.098814010620117,16.03257179260254,8.316815376281738,0.125,21.087852684780955,50.614879220724106,3.7938350159674883,0.004382055252790451,26.815528927370906,0.07459956780076027,102.40230702981353,5.7151541113853455e-05,1.0619323539521077,0.7383536793703096,0.00012065794517292943,36318.0,102.40230702981353,44.332497300849795,
32,32,3940.0,6491.0,2551.0,4640.0,5771.0,4925.625,0.15966887772083282,-4.3963752686978357e-05,0.005924056316143833,-7.5928561091132e-05,0.0,2.13671875,0.05772679670768593,29.347873210906982,32.8046875,120.89547348022461,5e-06,32.0,0.0,0.11108808219432831,7.535714149475098,-16.5625,0.11108808219432831,7.535714149475098,-16.5625,-0.20529577136039734,1.2426949739456177,-1.7806352376937866,-0.20529577136039734,1.2426949739456177,-1.7806352376937866,585.0,2048.0,318.0,0.05000000074505806,585.0,2048.0,318.0,0.05000000074505806,0.0,400.125,578.0,316.0,0.0,5.3826719522476196e-05,16.567312240600586,33.619083404541016,8.984122276306152,0.125,38.18566671386361,44.643528908491135,3.7741635236889124,0.004523409530520439,27.471952253952622,0.07268284820020199,114.16054834797978,6.053410470485687e-05,1.6318660988830602,0.6971691981716184,0.00011479278087857985,39405.0,114.16054834797978,43.14647285142587,
33,33,3719.0,5234.0,1515.0,3965.0,4594.0,4051.25,0.15632164478302002,-1.9340576836839387e-05,0.005940734158502892,6.39499969111057e-05,0.0,2.8125,0.04983709303064954,29.347873210906982,32.8046875,120.73362350463867,5e-06,33.0,0.0,2.7174150943756104,7.357142925262451,-15.25,2.7174150943756104,7.357142925262451,-15.25,-0.05716940388083458,1.7037392854690552,-1.7731938362121582,-0.05716940388083458,1.7037392854690552,-1.7731938362121582,433.375,1167.0,276.0,0.0,433.375,1167.0,276.0,0.0,0.0,376.875,487.0,315.0,0.0,5.9332698583602905e-05,9.780284881591797,19.302356719970703,7.033819198608398,0.125,23.852329732850194,37.59821540303528,3.5804172065109015,0.002388088032603264,25.713789630681276,0.06424264051020145,90.81894265115261,5.95971941947937e-05,1.3759636419296333,0.7933906087837481,7.368367888316148e-05,32410.0,90.81894265115261,44.60798465317284,
34,34,3795.0,4607.0,812.0,4257.0,4280.0,4270.25,0.1423521488904953,-5.972046405076786e-05,0.00717989940312691,-0.0001274747332217885,0.0,2.6484375,0.05210592952012165,29.347873210906982,32.8046875,120.79321670532227,5e-06,34.0,0.0,0.8729516267776489,7.439024448394775,-15.409835815429688,0.8729516267776489,7.439024448394775,-15.409835815429688,-0.021205326542258263,1.3402568101882935,-1.7721658945083618,-0.021205326542258263,1.3402568101882935,-1.7721658945083618,466.04998779296875,702.0,293.0,0.0,466.04998779296875,702.0,293.0,0.0,0.0,388.0,476.0,347.0,0.0,9.966269135475159e-05,10.056081771850586,11.60716724395752,9.028444290161133,0.125,15.820699881762266,45.297971872612834,3.568462135270238,0.0028962232172489166,25.98498474061489,0.07483607344329357,90.75567544996738,5.052797496318817e-05,0.848658935831041,0.7606400310466276,8.477908838033244e-05,34162.0,90.75567544996738,47.05215380556715,
35,35,3472.0,7827.0,4355.0,4658.0,5558.0,4883.75,0.14752061665058136,-6.358644925057652e-05,0.007093877272563986,-0.0002593999877490205,0.0,2.6953125,0.0579076146304392,29.347873210906982,32.8046875,120.82083559036255,5e-06,35.0,0.0,1.4562641382217407,7.421875,-15.769230842590332,1.4562641382217407,7.421875,-15.769230842590332,-0.0345919206738472,1.5768942832946777,-1.758743166923523,-0.0345919206738472,1.5768942832946777,-1.758743166923523,475.0,1559.0,297.0,0.0,475.0,1559.0,297.0,0.0,0.0,501.75,952.0,317.0,0.0,5.214288830757141e-05,12.181194305419922,25.90775489807129,6.707869529724121,0.125,30.76770995184779,70.30097534134984,3.770067848265171,0.004395721480250359,27.122433541342616,0.0852885190397501,132.06050605140626,5.581602454185486e-05,1.6193531553604101,0.6942010120640547,0.00011250886819171637,39070.0,132.06050605140626,36.98115466935237,
36,36,3511.0,4629.0,1118.0,4056.0,4146.0,4072.0,0.14563144743442535,-7.044796366244415e-05,0.00681565220002085,6.363260749822074e-05,0.0,2.6953125,0.05001720943886613,29.347873210906982,32.8046875,120.72223281860352,5e-06,36.0,0.0,0.7574917078018188,7.25,-16.25,0.7574917078018188,7.25,-16.25,-0.032904159277677536,1.754936933517456,-1.7583401203155518,-0.032904159277677536,1.754936933517456,-1.7583401203155518,428.7749938964844,881.0,284.0,0.0,428.7749938964844,881.0,284.0,0.0,0.0,385.625,500.0,323.0,0.0,5.8144330978393555e-05,10.128791809082031,14.663346290588379,8.03869915008545,0.125,19.19383160583675,36.93526095896959,3.684679051861167,0.0034177806228399277,25.74107345379889,0.0775506179779768,85.64393010362983,6.041117012500763e-05,1.1191086004219433,0.7901852116220189,0.0001049171360154693,32576.0,85.64393010362983,47.545692906348975,
37,37,3847.0,4982.0,1135.0,4286.0,4293.0,4290.375,0.13536979258060455,-8.275596424937616e-05,0.006715048852493055,-0.00012398412973197993,0.0,2.5625,0.053151375787646754,29.347873210906982,32.8046875,120.55503463745117,5e-06,37.0,0.0,1.2033522129058838,7.4242424964904785,-16.730770111083984,1.2033522129058838,7.4242424964904785,-16.730770111083984,0.05347979813814163,1.5712007284164429,-1.7588657140731812,0.05347979813814163,1.5712007284164429,-1.7588657140731812,469.32501220703125,742.0,292.0,0.0,469.32501220703125,742.0,292.0,0.0,0.0,388.75,541.0,320.0,0.0,5.333311855792999e-05,9.948729515075684,12.116868019104004,8.470220565795898,0.125,16.45406122505665,42.83045771531761,3.6346664298325777,0.002566082403063774,25.578499840572476,0.11675744876265526,88.62490484118462,5.2852556109428406e-05,0.876474789594452,0.7452291419914482,7.476276558178989e-05,34323.0,88.62490484118462,48.410489215061276,
38,38,3387.0,5934.0,2547.0,4345.0,4362.0,4352.875,0.14312739670276642,-9.970711544154964e-06,0.00615748405107297,8.38322519484791e-05,0.0,2.6484375,0.0527164863554104,29.347873210906982,32.8046875,120.85593795776367,5e-06,38.0,0.0,1.8476511240005493,8.441558837890625,-16.052631378173828,1.8476511240005493,8.441558837890625,-16.052631378173828,-0.01461711898446083,1.3252252340316772,-1.7854939699172974,-0.01461711898446083,1.3252252340316772,-1.7854939699172974,439.95001220703125,583.0,299.0,0.0,439.95001220703125,583.0,299.0,0.0,0.0,430.625,749.0,273.0,0.0,4.882551729679108e-05,8.943716049194336,9.681596755981445,8.014510154724121,0.125,14.405993038788438,47.3635691665113,3.634100692346692,0.0037342198193073273,26.20943775586784,0.0732819102704525,91.69916124269366,5.706958472728729e-05,0.8186153562216409,0.7526473237764649,0.00010723429398119999,34823.0,91.69916124269366,47.46908195244616,
39,39,3841.0,6318.0,2477.0,4380.0,4490.0,4455.75,0.1500953733921051,-5.331912077963102e-05,0.007580497825983912,-6.14637409853458e-05,0.0,2.671875,0.05438693972273205,29.347873210906982,32.8046875,120.92753219604492,5e-06,39.0,0.0,-1.1936360597610474,7.338709831237793,-16.904762268066406,-1.1936360597610474,7.338709831237793,-16.904762268066406,0.010146677494049072,1.52150559425354,-1.7877156734466553,0.010146677494049072,1.52150559425354,-1.7877156734466553,458.6499938964844,899.0,281.0,0.0,458.6499938964844,899.0,281.0,0.0,0.0,432.5,727.0,350.0,0.0,4.9406662583351135e-05,9.983860969543457,14.924783706665039,8.142377853393555,0.125,19.35290273092687,57.216270780190825,3.647288465872407,0.004393614828586578,26.04460727982223,0.10527129657566547,106.37851283326745,5.830638110637665e-05,1.0548840472542718,0.730645998985082,0.00012325688235949555,35646.0,106.37851283326745,41.885808339732364,
40,40,3510.0,5167.0,1657.0,4111.0,4160.0,4120.25,0.14470812678337097,-6.476167589425479e-05,0.007621786545496434,0.0004418863602040801,0.0,2.625,0.05030923578435238,29.347873210906982,32.8046875,120.83758306503296,5e-06,40.0,0.0,0.7361443638801575,6.590909004211426,-15.930233001708984,0.7361443638801575,6.590909004211426,-15.930233001708984,-0.04583287239074707,1.451378583908081,-1.7880163192749023,-0.04583287239074707,1.451378583908081,-1.7880163192749023,431.79998779296875,686.0,277.0,0.0,431.79998779296875,686.0,277.0,0.0,0.0,392.25,565.0,286.0,0.0,5.233101546764374e-05,9.0653657913208,11.23911190032959,7.099549293518066,0.125,15.53531950712204,39.278327042236924,3.5687938593328,0.003382256254553795,25.90362225100398,0.0790861714631319,84.37620973214507,5.326978862285614e-05,0.8994511062483812,0.7858631833931188,0.00010261077163260102,32962.0,84.37620973214507,48.83189246210351,
41,41,2871.0,4946.0,2075.0,4369.0,4528.0,4410.5,0.13178300857543945,-5.5798387620618894e-06,0.005508099783037323,1.310062416450819e-05,0.0,2.609375,0.053924130683187084,29.347873210906982,32.8046875,120.77051544189453,5e-06,41.0,0.0,2.5064191818237305,7.9831461906433105,-16.689189910888672,2.5064191818237305,7.9831461906433105,-16.689189910888672,0.09553805738687515,1.69223952293396,-1.788527250289917,0.09553805738687515,1.69223952293396,-1.788527250289917,483.2250061035156,1044.0,295.0,0.0,483.2250061035156,1044.0,295.0,0.0,0.0,398.875,500.0,245.0,0.0,5.716457962989807e-05,10.990602493286133,17.27484703063965,6.354950428009033,0.125,21.658753108233213,41.96028033271432,3.622243292629719,0.003395998850464821,26.050510382279754,0.07579464092850685,93.38130616955459,5.576200783252716e-05,1.1205314867935854,0.7383094428715495,9.624755839657694e-05,35284.0,93.38130616955459,47.23108061898121,
42,42,3893.0,6875.0,2982.0,4459.0,5054.0,4586.0,0.14155207574367523,-1.39051210135209e-05,0.005574743519537151,-0.0002769748791308757,0.0,2.328125,0.05598210185906714,29.347873210906982,32.8046875,120.61287212371826,5e-06,42.0,0.0,2.7804503440856934,7.890625,-13.495145797729492,2.7804503440856934,7.890625,-13.495145797729492,0.007353403605520725,1.5600146055221558,-1.7764791250228882,0.007353403605520725,1.5600146055221558,-1.7764791250228882,505.82501220703125,1298.0,295.0,0.0,505.82501220703125,1298.0,295.0,0.0,0.0,411.375,631.0,293.0,0.0,5.261227488517761e-05,11.029495239257812,21.644142150878906,8.279498100280762,0.125,26.205362943932414,56.70481362938881,3.6633654832839966,0.0043444447219371796,26.126578979194164,0.0846500713378191,112.79713417030871,6.18956983089447e-05,1.2951793082554448,0.7121287336239142,0.00011841595949458078,36688.0,112.79713417030871,40.65706131394924,
43,43,3877.0,5797.0,1920.0,4804.0,4831.0,4824.0,0.14786940813064575,-8.588231168687247e-05,0.007036948314635083,9.872348255157704e-05,0.0,2.71875,0.05933327773694992,29.347873210906982,32.8046875,120.54550313949585,5e-06,43.0,0.0,-1.8857170343399048,7.1518988609313965,-20.217391967773438,-1.8857170343399048,7.1518988609313965,-20.217391967773438,0.003777355421334505,1.7874821424484253,-1.7815258502960205,0.003777355421334505,1.7874821424484253,-1.7815258502960205,461.29998779296875,613.0,313.0,0.0,461.29998779296875,613.0,313.0,0.0,0.0,503.5,728.0,289.0,0.0,7.899291813373566e-05,9.150747299194336,10.479162216186523,7.360240459442139,0.125,15.254057107493281,46.236841551959515,3.6089114230126143,0.00385180301964283,26.012790504842997,0.08619430661201477,91.21031688712537,5.712546408176422e-05,0.8266885490729071,0.6740461884546797,9.98083286598992e-05,38592.0,91.21031688712537,52.88875386728234,
44,44,3585.0,6964.0,3379.0,4953.0,5023.0,5001.875,0.13931390643119812,1.7460435628932625e-06,0.005609732211451046,-0.0001315998322752421,0.0,2.6796875,0.060408083477576056,29.347873210906982,32.8046875,120.71667098999023,5e-06,44.0,0.0,1.6029936075210571,7.916666507720947,-15.816326141357422,1.6029936075210571,7.916666507720947,-15.816326141357422,0.01784983091056347,1.6303969621658325,-1.6796975135803223,0.01784983091056347,1.6303969621658325,-1.6796975135803223,451.375,616.0,310.0,0.0,451.375,616.0,310.0,0.0,0.0,549.0,957.0,333.0,0.0,5.30388206243515e-05,8.783760070800781,10.574813842773438,7.850732803344727,0.125,14.888504581525922,70.0903295353055,3.6980739142745733,0.004166875034570694,26.72553239762783,0.0745333880186081,115.49110264144838,7.065571844577789e-05,0.8246194728067529,0.6678878519961972,0.00010413282605449691,40015.0,115.49110264144838,43.309613343364916,
45,45,3723.0,4663.0,940.0,4200.0,4224.0,4209.5,0.1334492415189743,-2.6181796565655226e-05,0.0056310746585950255,4.2774961048053226e-05,0.0,2.609375,0.051328351788554334,29.347873210906982,32.8046875,120.78666925430298,5e-06,45.0,0.0,1.3006350994110107,6.7093024253845215,-15.518867492675781,1.3006350994110107,6.7093024253845215,-15.518867492675781,-0.008285402320325375,1.1793516874313354,-1.7781729698181152,-0.008285402320325375,1.1793516874313354,-1.7781729698181152,449.0249938964844,652.0,287.0,0.0,449.0249938964844,652.0,287.0,0.0,0.0,392.875,444.0,340.0,0.0,4.973076283931732e-05,9.463886260986328,10.829622268676758,8.312232971191406,0.125,15.352931942790747,41.28754377551377,3.6395646817982197,0.003809986636042595,25.9514116384089,0.061126625165343285,86.30365193076432,5.456991493701935e-05,0.8547927143695088,0.7706203717308736,0.00011313655529286717,33676.0,86.30365193076432,48.77545626200154,
46,46,3662.0,4507.0,845.0,4075.0,4095.0,4082.375,0.14620830118656158,4.367996007204056e-06,0.006376940253539942,7.924025139800505e-05,0.0,2.5703125,0.04866598634857271,29.347873210906982,32.8046875,121.20388984680176,5e-06,46.0,0.0,0.44251304864883423,7.909090995788574,-16.83823585510254,0.44251304864883423,7.909090995788574,-16.83823585510254,-0.048783283680677414,1.4430543184280396,-1.7845641374588013,-0.048783283680677414,1.4430543184280396,-1.7845641374588013,451.9750061035156,710.0,294.0,0.0,451.9750061035156,710.0,294.0,0.0,0.0,364.5,433.0,284.0,0.0,5.272962152957916e-05,9.943652153015137,11.983328819274902,7.498163223266602,0.125,17.079112323001027,58.22460374236107,3.6125962883234024,0.0034329351037740707,26.494753083214164,0.08006119541823864,105.50176041573286,5.171075463294983e-05,0.944693419049783,0.8112542663037497,0.00010511451984978324,32659.0,105.50176041573286,38.6948519523587,
47,47,3391.0,5123.0,1732.0,4268.0,4338.0,4286.5,0.1361185610294342,-3.3189291134475e-05,0.005835624344763346,-6.177924342409824e-05,0.0,2.6640625,0.05294535960971121,29.347873210906982,32.8046875,121.05485248565674,5e-06,47.0,0.0,2.9738717079162598,7.954545497894287,-15.640000343322754,2.9738717079162598,7.954545497894287,-15.640000343322754,4.6977536840131506e-05,1.5755507946014404,-1.731808066368103,4.6977536840131506e-05,1.5755507946014404,-1.731808066368103,455.79998779296875,812.0,308.0,0.0,455.79998779296875,812.0,308.0,0.0,0.0,401.5,490.0,289.0,0.0,5.0399452447891235e-05,9.96363353729248,13.64367389678955,7.257631301879883,0.125,18.20471611432731,47.350428231060505,3.6881753467023373,0.004191180691123009,25.725455516949296,0.0790975596755743,95.06029008515179,6.017275154590607e-05,0.9985035165822351,0.7501882513982648,0.0001222203630911877,34292.0,95.06029008515179,45.09243550761625,
48,48,3487.0,7061.0,3574.0,4432.0,4750.0,4514.875,0.13467390835285187,-8.069330826401822e-05,0.005877721187425777,-0.0002553346019340097,0.0,2.5234375,0.054576069112232325,29.347873210906982,32.8046875,120.90560531616211,5e-06,48.0,0.0,-0.22098544239997864,7.791139125823975,-16.29032325744629,-0.22098544239997864,7.791139125823975,-16.29032325744629,-0.08969669789075851,1.5569511651992798,-1.78810453414917,-0.08969669789075851,1.5569511651992798,-1.78810453414917,456.9750061035156,788.0,313.0,0.0,456.9750061035156,788.0,313.0,0.0,0.0,446.0,902.0,266.0,0.0,5.33517450094223e-05,9.765303611755371,13.39586067199707,8.228099822998047,0.125,17.804363504052162,57.67219842597842,3.697077874094248,0.005303710699081421,26.34636307694018,0.0842629112303257,105.6169558018446,5.5518001317977905e-05,0.9740337821572385,0.7294322400105258,0.00014683990971736262,36119.0,105.6169558018446,42.74763427636255,
